Image,actual_label,predicted_label,generated_caption,Description,gpt_score,gpt_reason
L_LM_sp1Image003.tif,Lutjanus malabaricus,Psenopsis sp,"Type: Sagittal. Side: Left otolith. Shape: Hexagonal, crenate to lobed dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular. Cauda: tubular, slightly to strongly curved. Anterior region: peaked, rostrum blunt and antirostrum peaked,  excisura narrow with shallow, acute notch. Posterior region: round to peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique.",4,The generated description has several shape and feature discrepancies compared to the ground-truth.
L_LM_sp1Image004.tif,Lutjanus malabaricus,Psenopsis sp,"Type: Sagittal. Side: Right otolith. Shape: Hexagonal, crenate to lobed dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular. Cauda: tubular, slightly to strongly curved. Anterior region: double-peaked, rostrum blunt and antirostrum pointed,  excisura moderately wide with acute, deep notch. Posterior region: round to peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique.",2,"The generated description has multiple factual errors, including side, shape, and margin details."
L_LM_sp1Image005.tif,Lutjanus malabaricus,Neomerinthe erostris,"Type: Sagittal. Side: Left otolith. Shape: elliptical, crenate to lobbed dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular. Cauda: tubular, slightly curved. Anterior region: angled to round, rostrum and antirostrum poorly defined, excisura poorly defined without notch. Posterior region: irregular.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique.",3,The generated description has several inaccuracies and omissions compared to the ground-truth.
L_LM_sp1Image006.tif,Lutjanus malabaricus,Grammoplites suppositus,"Type: Sagittal. Side: Left otolith. Shape: Oval to elliptical, crenate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: Funnel-like, shorter than cauda. Cauda: tubular, slightly curved. Anterior region: irregular to round, rostrum blunt and antirostrum blunt, excisura narrow with shallow, acute notch. Posterior region: round.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique.",6,The generated description has several minor factual differences and some important omissions/errors.
L_LM_sp1Image007.tif,Lutjanus malabaricus,Psenopsis sp,"Type: Sagittal. Side: Left otolith. Shape: Hexagonal, crenate to lobed dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular. Cauda: tubular, slightly to strongly curved. Anterior region: peaked, rostrum blunt and antirostrum peaked,  excisura narrow with shallow, acute notch. Posterior region: round to peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique.",4,The generated description has several shape and feature discrepancies compared to the ground-truth.
L_LM_sp1Image008.tif,Lutjanus malabaricus,Apistus carinatus,"Type: Sagittal. Side: Left otolith. Shape: oval, crenate to irregular dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: Funnel-like, shorter than cauda. Cauda: tubular, slightly curved. Anterior region: irregular to round, rostrum and antirostrum poorly defined, excisura and notch poorly defined. Posterior region: irregular to round.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique.",5,"The generated description has several differences in shape, margin, and region details."
L_LM_sp1Image009.tif,Lutjanus malabaricus,Psenopsis sp,"Type: Sagittal. Side: Left otolith. Shape: Oval to elliptical, crenate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: Funnel-like. Cauda: tubular, straight. Anterior region: irregular to peaked, rostrum and antirostrum blunt, excisura narrow with shallow, acute notch. Posterior region: round to peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique.",5,"The description has several factual differences, particularly in shape, cauda, and anterior region details."
L_LM_sp1Image010.tif,Lutjanus malabaricus,Psenopsis sp,"Type: Sagittal. Side: Left otolith. Shape: Hexagonal, entire to sinuate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular. Cauda: tubular, slightly to strongly curved. Anterior region: peaked, rostrum blunt and antirostrum peaked,  excisura narrow with shallow, acute notch. Posterior region: round to peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique.",4,The generated description has several shape and feature discrepancies compared to the ground-truth.
L_LM_sp1Image011.tif,Lutjanus malabaricus,Neomerinthe erostris,"Type: Sagittal. Side: Right otolith. Shape: elliptical, crenate to lobbed dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid,ostial, median. Ostium: tubular. Cauda: tubular, straight. Anterior region: blunt, rostrum and antirostrum poorly defined. Posterior region: round.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique.",3,"The generated description has multiple factual errors, including side, shape, and features of the otolith."
L_LM_sp2_Image001.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, crenate to irregular dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum blunt or poorly developed, excisura moderately wide with wide, shallow notch. Posterior region: irregular to double-peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique.",4,"The generated description has several factual errors, including the side, shape, and details of the anterior and posterior regions."
R_LM_sp2_Image001.tif,Lutjanus malabaricus,Cubiceps baxteri,"Type: Sagittal. Side: Right otolith. Shape:oval, sinuate to crenate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: Funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: angled, rostrum blunt and antirostrum blunt, excisura wide and acute notch. Posterior region: round.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, wide notch. Posterior region: Round to oblique.",5,"The generated description has several factual errors, including the side and shape of the otolith, but some details like the sulcus acusticus and cauda are correct."
R_LM_sp2_Image002.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, crenate to irregular dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum blunt or poorly developed, excisura moderately wide with wide, shallow notch. Posterior region: irregular to blunt.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, wide notch. Posterior region: Round to oblique.",4,"The generated description has several factual errors, including the side and shape of the otolith."
R_LM_sp2_Image003.tif,Lutjanus malabaricus,Synagrops japonicus,"Type: Sagittal. Side: Right otolith. Shape: Rhomboidal, crenate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: Funnel-like, shorter than cauda. Cauda: tubular, slightly curved. Anterior region: peaked, rostrum antirostrum poorly developed, no excisura and no notch. Posterior region: irregular to angled.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, wide notch. Posterior region: Round to oblique.",3,"The generated description has multiple factual errors, including side, shape, and margin details."
R_LM_sp2_Image004.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, crenate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum blunt or poorly developed, excisura moderately wide with wide, shallow notch. Posterior region: irregular to notched.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, wide notch. Posterior region: Round to oblique.",3,"The generated description has multiple errors in side, shape, margins, and regions."
R_LM_sp2_Image005.tif,Lutjanus malabaricus,Synagrops japonicus,"Type: Sagittal. Side: Right otolith. Shape: Rhomboidal, crenate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: Funnel-like, shorter than cauda. Cauda: tubular, slightly curved. Anterior region: peaked, rostrum antirostrum poorly developed, no excisura and no notch. Posterior region: irregular.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, wide notch. Posterior region: Round to oblique.",2,"The generated description has multiple factual errors, including side, shape, and margin details."
R_LM_sp2_Image006.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, crenate to irregular dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum blunt or poorly developed, excisura moderately wide with wide, shallow notch. Posterior region: irregular to notched.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, wide notch. Posterior region: Round to oblique.",4,"The generated description has several factual errors, including the side, shape, and details of the anterior and posterior regions."
R_LM_sp2_Image007.tif,Lutjanus malabaricus,Psenopsis sp,"Type: Sagittal. Side: Right otolith. Shape: Oval to elliptical, lobed dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular. Cauda: tubular, slightly to strongly curved. Anterior region: peaked, rostrum blunt and antirostrum peaked,  excisura narrow with shallow, acute notch. Posterior region: round to peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, wide notch. Posterior region: Round to oblique.",4,"Several factual differences in side, shape, and descriptions of regions."
R_LM_sp2_Image008.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, crenate to irregular dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum blunt or poorly developed, excisura moderately wide with wide, shallow notch. Posterior region: angled.","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, wide notch. Posterior region: Round to oblique.",4,"The generated description has several inaccuracies, including the side, shape, and details of the anterior and posterior regions."
L_N_N_sp1_Image002.tif,Nemipterus sp,Psenopsis sp,"Type: Sagittal. Side: Left otolith. Shape: Hexagonal to fusiform, sinuate to crenate dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular. Cauda: tubular, slightly to strongly curved. Anterior region: peaked, rostrum blunt and antirostrum peaked,  excisura narrow with shallow, acute notch. Posterior region: round to peaked.","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",3,The generated description has significant shape and feature discrepancies from the ground-truth.
L_N_N_sp1_Image003.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Left otolith. Shape: elliptical, sinuate dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: angled, rostrum peaked and antirostrum blunt or poorly developed, excisura moderately narrow without or poorly developed notch. Posterior region: double-peaked.","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",5,"The generated description has several factual differences, particularly in shape, cauda curvature, and posterior region."
L_N_N_sp1_Image004.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Left otolith. Shape: elliptical, sinuate dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: angled, rostrum peaked and antirostrum blunt or poorly developed, excisura moderately narrow without or poorly developed notch. Posterior region: double-peaked.","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",5,"The generated description has several factual differences, particularly in shape, cauda curvature, and posterior region."
L_N_N_sp1_Image005.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Left otolith. Shape: elliptical, sinuate dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum poorly defined excisura narrow with or without notch. Posterior region: angled.","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",5,"The generated description has several factual differences and omissions, particularly in shape, cauda curvature, and anterior/posterior regions."
L_N_N_sp1_Image006.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Left otolith. Shape: elliptical, sinuate dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately narrow with shallow notch. Posterior region: angled to irregular.","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",5,"The generated description has several discrepancies in shape, margin, and region details."
L_N_N_sp1_Image007.tif,Nemipterus sp,Psenopsis sp,"Type: Sagittal. Side: Right otolith. Shape: Hexagonal to fusiform, lobed to sinuate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular. Cauda: tubular, slightly to strongly curved. Anterior region: peaked, rostrum blunt and antirostrum peaked,  excisura narrow with shallow, acute notch. Posterior region: round to peaked.","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",2,"The generated description has multiple factual errors, including side, shape, and details of the anterior and posterior regions."
L_N_N_sp1_Image008.tif,Nemipterus sp,Psenopsis sp,"Type: Sagittal. Side: Right otolith. Shape: Hexagonal to fusiform, sinuate to crenate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular. Cauda: tubular, slightly to strongly curved. Anterior region: peaked, rostrum blunt and antirostrum peaked,  excisura narrow with shallow, acute notch. Posterior region: peaked.","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",2,"The generated description has multiple factual errors, including side, shape, and details of the anterior and posterior regions."
L_N_N_sp1_Image009.tif,Nemipterus sp,Psenopsis sp,"Type: Sagittal. Side: Right otolith. Shape: Hexagonal to fusiform, sinuate to crenate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular. Cauda: tubular, slightly to strongly curved. Anterior region: peaked, rostrum blunt and antirostrum peaked,  excisura narrow with shallow, acute notch. Posterior region: peaked.","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",2,The generated description has multiple factual errors and differs significantly from the ground-truth.
L_N_N_sp1_Image010.tif,Nemipterus sp,Psenopsis sp,"Type: Sagittal. Side: Left otolith. Shape: Hexagonal to fusiform, sinuate to crenate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular. Cauda: tubular, slightly to strongly curved. Anterior region: peaked, rostrum blunt and antirostrum peaked,  excisura narrow with shallow, acute notch. Posterior region: peaked.","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",3,The generated description has significant shape and feature discrepancies from the ground-truth.
L_N_N_sp1_Image011.tif,Nemipterus sp,Psenopsis sp,"Type: Sagittal. Side: Left otolith. Shape: Hexagonal to fusiform, sinuate to crenate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular. Cauda: tubular, slightly to strongly curved. Anterior region: peaked, rostrum blunt and antirostrum peaked,  excisura narrow with shallow, acute notch. Posterior region: peaked to round.","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",4,The generated description has several shape and feature discrepancies compared to the ground-truth.
L_N_N_sp1_Image012.tif,Nemipterus sp,Satyrichthys laticeps,"Type: Sagittal. Side: Left otolith. Shape: elliptical, crenate dorsal and ventral margins. Sulcus acusticus: heterosulcoid,ostial, median. Ostium: tubular. Cauda: tubular, straight. Anterior region: angled, rostrum and antirostrum poorly defined. Posterior region: double peaked","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",5,The generated description has several factual errors and omissions compared to the ground-truth.
L_N_N_sp1_Image013.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Left otolith. Shape: elliptical, sinuate dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: angled, rostrum peaked and antirostrum blunt or poorly developed, excisura moderately narrow without or poorly developed notch. Posterior region: blunt.","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",6,"Several factual differences in shape, cauda curvature, and excisura description."
L_N_N_sp2_Image001.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid,ostial, median. Ostium: tubular. Cauda: tubular, straight. Anterior region: irregular to angled, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: round.","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",4,"Several factual errors, including side, shape, and cauda description."
L_N_N_sp2_Image002.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobbed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid,ostial, median. Ostium: tubular. Cauda: tubular, straight. Anterior region: irregular to angled, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: round.","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",4,"The generated description has several factual errors, including the side, shape, and features of the ostium and cauda."
L_N_N_sp2_Image003.tif,Nemipterus sp,Satyrichthys laticeps,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid,ostial, median. Ostium: tubular. Cauda: tubular, straight. Anterior region: angled, rostrum and antirostrum poorly defined. Posterior region: double peaked","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",4,"Several factual errors, including side, shape, and cauda description."
L_N_N_sp2_Image004.tif,Nemipterus sp,Satyrichthys laticeps,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid,ostial, median. Ostium: tubular. Cauda: tubular, straight. Anterior region: angled, rostrum and antirostrum poorly defined. Posterior region: double peaked","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",4,"The generated description has several factual errors, including the side, shape, and cauda characteristics."
L_N_N_sp2_Image005.tif,Nemipterus sp,Polymixia fusca,"Type: Sagittal. Side: Right otolith. Shape: approximately pentagonal, irregular dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than the cauda. Cauda: tubular, curved, markedly curved from the middle region, ending close to the postero- ventral margin. anterior region: angled to round, rostrum short, broad, round to slightly flattened; antirostrum peaked to blunt; excisura wide with wide, shallow notch. Posterior region: angled to blunt.","Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",4,"The generated description has several factual errors, including the side and shape of the otolith."
