Image,actual_label,predicted_label,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-L,METEOR,CIDEr
Chlorophthalmus acutifrons_R_sp9(10).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9605263157894737,0.9193819434243512,0.8913548596373723,0.8660924660825651,0.9622641509433962,0.5579623680896575,0.0
Chlorophthalmus acutifrons_R_sp9(11).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9473684210526315,0.8991223791184262,0.8638121378058875,0.8347846102814335,0.9433962264150944,0.537615162847002,0.0
Chlorophthalmus acutifrons_R_sp9(12).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9473684210526315,0.8991223791184262,0.8638121378058875,0.8347846102814335,0.9433962264150944,0.537615162847002,0.0
Chlorophthalmus acutifrons_R_sp9(13).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9473684210526315,0.8991223791184262,0.8638121378058875,0.8347846102814335,0.9433962264150944,0.537615162847002,0.0
Chlorophthalmus acutifrons_R_sp9(14).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9473684210526315,0.8991223791184262,0.8638121378058875,0.8347846102814335,0.9433962264150944,0.537615162847002,0.0
Chlorophthalmus acutifrons_R_sp9(15).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9605263157894737,0.9193819434243512,0.8913548596373723,0.8660924660825651,0.9622641509433962,0.5579623680896575,0.0
Chlorophthalmus acutifrons_R_sp9(16).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9473684210526315,0.8991223791184262,0.8638121378058875,0.8347846102814335,0.9433962264150944,0.537615162847002,0.0
Chlorophthalmus acutifrons_R_sp9(17).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9473684210526315,0.8991223791184262,0.8638121378058875,0.8347846102814335,0.9433962264150944,0.537615162847002,0.0
Chlorophthalmus acutifrons_R_sp9(18).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9605263157894737,0.9193819434243512,0.8913548596373723,0.8660924660825651,0.9622641509433962,0.5579623680896575,0.0
Chlorophthalmus acutifrons_R_sp9(19).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9473684210526315,0.8991223791184262,0.8638121378058875,0.8347846102814335,0.9433962264150944,0.537615162847002,0.0
Chlorophthalmus acutifrons_R_sp9(2).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9473684210526315,0.8991223791184262,0.8638121378058875,0.8347846102814335,0.9433962264150944,0.537615162847002,0.0
Chlorophthalmus acutifrons_R_sp9(20).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9473684210526315,0.8991223791184262,0.8638121378058875,0.8347846102814335,0.9433962264150944,0.537615162847002,0.0
Chlorophthalmus acutifrons_R_sp9(21).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9473684210526315,0.8991223791184262,0.8638121378058875,0.8347846102814335,0.9433962264150944,0.537615162847002,0.0
Chlorophthalmus acutifrons_R_sp9(22).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9473684210526315,0.8991223791184262,0.8638121378058875,0.8347846102814335,0.9433962264150944,0.537615162847002,0.0
Chlorophthalmus acutifrons_R_sp9(23).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9473684210526315,0.8991223791184262,0.8638121378058875,0.8347846102814335,0.9433962264150944,0.537615162847002,0.0
Chlorophthalmus acutifrons_R_sp9(24).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.935064935064935,0.8663213290976319,0.819507904153935,0.780907207393447,0.9345794392523364,0.5211787375462935,0.0
Chlorophthalmus acutifrons_R_sp9(3).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9605263157894737,0.9193819434243512,0.8913548596373723,0.8660924660825651,0.9622641509433962,0.5579623680896575,0.0
Chlorophthalmus acutifrons_R_sp9(4).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9605263157894737,0.9193819434243512,0.8913548596373723,0.8660924660825651,0.9622641509433962,0.5579623680896575,0.0
Chlorophthalmus acutifrons_R_sp9(5).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9473684210526315,0.8991223791184262,0.8638121378058875,0.8347846102814335,0.9433962264150944,0.537615162847002,0.0
Chlorophthalmus acutifrons_R_sp9(6).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9473684210526315,0.8991223791184262,0.8638121378058875,0.8347846102814335,0.9433962264150944,0.537615162847002,0.0
Chlorophthalmus acutifrons_R_sp9(7).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9605263157894737,0.9193819434243512,0.8913548596373723,0.8660924660825651,0.9622641509433962,0.5579623680896575,0.0
Chlorophthalmus acutifrons_R_sp9(8).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.948051948051948,0.8865016454943075,0.8470491430669306,0.8122551863322431,0.9532710280373832,0.5393680271866147,0.0
Chlorophthalmus acutifrons_R_sp9(9).tif,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,0.9605263157894737,0.9193819434243512,0.8913548596373723,0.8660924660825651,0.9622641509433962,0.5579623680896575,0.0
ChM C 2.0X DORSAL1.tif,Choridactylus multibarbus,Choridactylus multibarbus,0.8617487627179603,0.830603771679558,0.7926936599345055,0.756144835406359,0.8764044943820225,0.5408772857089342,0.0
ChM C 2.0X DORSAL2.tif,Choridactylus multibarbus,Choridactylus multibarbus,0.8617487627179603,0.830603771679558,0.7926936599345055,0.756144835406359,0.8764044943820225,0.5408772857089342,0.0
Coryphaenoides sp_Sp10_L (10).tif,Coryphaenoides sp,Coryphaenoides sp,0.9,0.8645563180722492,0.8276951687819749,0.7892239446022,0.8860759493670887,0.5360552910842079,0.0
Coryphaenoides sp_Sp10_L (11).tif,Coryphaenoides sp,Coryphaenoides sp,0.9,0.8645563180722492,0.8276951687819749,0.7892239446022,0.8860759493670887,0.5360552910842079,0.0
Coryphaenoides sp_Sp10_L (12).tif,Coryphaenoides sp,Coryphaenoides sp,0.9,0.8645563180722492,0.8276951687819749,0.7892239446022,0.8860759493670887,0.5360552910842079,0.0
Coryphaenoides sp_Sp10_L (13).tif,Coryphaenoides sp,Coryphaenoides sp,0.9,0.8645563180722492,0.8276951687819749,0.7892239446022,0.8860759493670887,0.5360552910842079,0.0
Coryphaenoides sp_Sp10_L (14).tif,Coryphaenoides sp,Coryphaenoides sp,0.9,0.8645563180722492,0.8276951687819749,0.7892239446022,0.8860759493670887,0.5360552910842079,0.0
Coryphaenoides sp_Sp10_L (15).tif,Coryphaenoides sp,Coryphaenoides sp,0.9,0.8645563180722492,0.8276951687819749,0.7892239446022,0.8860759493670887,0.5360552910842079,0.0
Coryphaenoides sp_Sp10_L (16).tif,Coryphaenoides sp,Coryphaenoides sp,0.9,0.8645563180722492,0.8276951687819749,0.7892239446022,0.8860759493670887,0.5360552910842079,0.0
Coryphaenoides sp_Sp10_L (17).tif,Coryphaenoides sp,Coryphaenoides sp,0.9,0.8645563180722492,0.8276951687819749,0.7892239446022,0.8860759493670887,0.5360552910842079,0.0
Coryphaenoides sp_Sp10_L (18).tif,Coryphaenoides sp,Coryphaenoides sp,0.9,0.8645563180722492,0.8276951687819749,0.7892239446022,0.8860759493670887,0.5360552910842079,0.0
Coryphaenoides sp_Sp10_L (19).tif,Coryphaenoides sp,Coryphaenoides sp,0.8833333333333333,0.8388517845151078,0.7923348826535194,0.7434125344658451,0.8607594936708861,0.5109134372781181,0.0
Coryphaenoides sp_Sp10_L (20).tif,Coryphaenoides sp,Coryphaenoides sp,0.9,0.8645563180722492,0.8276951687819749,0.7892239446022,0.8860759493670887,0.5360552910842079,0.0
Coryphaenoides sp_Sp10_L (21).tif,Coryphaenoides sp,Coryphaenoides sp,0.9166666666666666,0.890153290931361,0.8627132919201271,0.8342539410593344,0.925,0.5765011362702003,0.0
Coryphaenoides sp_Sp10_L (22).tif,Coryphaenoides sp,Coryphaenoides sp,0.9166666666666666,0.890153290931361,0.8627132919201271,0.8342539410593344,0.925,0.5765011362702003,0.0
Coryphaenoides sp_Sp10_L (23).tif,Coryphaenoides sp,Coryphaenoides sp,0.9,0.8467284998996862,0.7972871042353616,0.746894655657532,0.9,0.5288584359773746,0.0
Coryphaenoides sp_Sp10_L (24).tif,Coryphaenoides sp,Coryphaenoides sp,0.9166666666666666,0.890153290931361,0.8627132919201271,0.8342539410593344,0.925,0.5765011362702003,0.0
Coryphaenoides sp_Sp10_L (25).tif,Coryphaenoides sp,Coryphaenoides sp,0.9166666666666666,0.890153290931361,0.8627132919201271,0.8342539410593344,0.925,0.5765011362702003,0.0
Coryphaenoides sp_Sp10_L (26).tif,Coryphaenoides sp,Coryphaenoides sp,0.9166666666666666,0.890153290931361,0.8627132919201271,0.8342539410593344,0.925,0.5765011362702003,0.0
Coryphaenoides sp_Sp10_L (27).tif,Coryphaenoides sp,Coryphaenoides sp,0.9166666666666666,0.890153290931361,0.8627132919201271,0.8342539410593344,0.925,0.5765011362702003,0.0
Coryphaenoides sp_Sp10_L (28).tif,Coryphaenoides sp,Coryphaenoides sp,0.8833333333333333,0.8388517845151078,0.7923348826535194,0.7434125344658451,0.8607594936708861,0.5109134372781181,0.0
Coryphaenoides sp_Sp10_L (29).tif,Coryphaenoides sp,Coryphaenoides sp,0.9166666666666666,0.890153290931361,0.8627132919201271,0.8342539410593344,0.925,0.5765011362702003,0.0
Coryphaenoides sp_Sp10_L (6).tif,Coryphaenoides sp,Coryphaenoides sp,0.9,0.8645563180722492,0.8276951687819749,0.7892239446022,0.8860759493670887,0.5360552910842079,0.0
Coryphaenoides sp_Sp10_L (7).tif,Coryphaenoides sp,Coryphaenoides sp,0.9166666666666666,0.890153290931361,0.8627132919201271,0.8342539410593344,0.925,0.5765011362702003,0.0
Coryphaenoides sp_Sp10_L (8).tif,Coryphaenoides sp,Coryphaenoides sp,0.9,0.8645563180722492,0.8276951687819749,0.7892239446022,0.8860759493670887,0.5360552910842079,0.0
Coryphaenoides sp_Sp10_L (9).tif,Coryphaenoides sp,Coryphaenoides sp,0.9,0.8645563180722492,0.8276951687819749,0.7892239446022,0.8860759493670887,0.5360552910842079,0.0
Cubiceps baxteri_Sp_10_L (1).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (10).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (11).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (12).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (13).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (14).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (15).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (16).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (17).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (18).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (19).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (2).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (20).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (21).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (22).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (23).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (24).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (25).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (26).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (27).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (28).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (29).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (3).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (30).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (31).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (32).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (33).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (34).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (35).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (36).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (4).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (5).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (6).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (7).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (8).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (9).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_R (1).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (10).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (11).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (12).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (13).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (14).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (15).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (16).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (17).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (18).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (19).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (2).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (20).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (21).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (22).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (23).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (24).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (25).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (26).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (27).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (28).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (29).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (3).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (30).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (31).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (32).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (33).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (34).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (35).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (36).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (37).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (4).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (5).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (6).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (7).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (8).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_10_R (9).tif,Cubiceps baxteri,Cubiceps baxteri,0.9444444444444444,0.8553431437637906,0.7890300163455921,0.7305044550945978,0.8599999999999999,0.5122327175059179,0.0
Cubiceps baxteri_Sp_9_L (1).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7634435315209852,0.88,0.539798870087878,0.0
Cubiceps baxteri_Sp_9_L (10).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7634435315209852,0.88,0.539798870087878,0.0
Cubiceps baxteri_Sp_9_L (11).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7634435315209852,0.88,0.539798870087878,0.0
Cubiceps baxteri_Sp_9_L (12).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7634435315209852,0.88,0.539798870087878,0.0
Cubiceps baxteri_Sp_9_L (13).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7634435315209852,0.88,0.539798870087878,0.0
Cubiceps baxteri_Sp_9_L (14).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7634435315209852,0.88,0.539798870087878,0.0
Cubiceps baxteri_Sp_9_L (15).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7634435315209852,0.88,0.539798870087878,0.0
Cubiceps baxteri_Sp_9_L (16).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7634435315209852,0.88,0.539798870087878,0.0
Cubiceps baxteri_Sp_9_L (17).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7634435315209852,0.88,0.539798870087878,0.0
Cubiceps baxteri_Sp_9_L (18).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7634435315209852,0.88,0.539798870087878,0.0
Cubiceps baxteri_Sp_9_L (19).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7634435315209852,0.88,0.539798870087878,0.0
Cubiceps baxteri_Sp_9_L (2).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7634435315209852,0.88,0.539798870087878,0.0
Cubiceps baxteri_Sp_9_L (20).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7634435315209852,0.88,0.539798870087878,0.0
Cubiceps baxteri_Sp_9_L (21).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7634435315209852,0.88,0.539798870087878,0.0
