Image,actual_label,predicted_label,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-L,METEOR,CIDEr
Cubiceps baxteri_Sp_10_L (14).tif,Cubiceps baxteri,Cubiceps baxteri,0.8735442362184871,0.8147578673023326,0.7528809755303735,0.6917993516367711,0.8749999999999999,0.4673865224328524,0.0
Cubiceps baxteri_Sp_10_L (15).tif,Cubiceps baxteri,Cubiceps baxteri,0.902416241102054,0.8511618052701398,0.7975679050376006,0.7411411242510093,0.8979591836734694,0.5020062203649966,0.0
Cubiceps baxteri_Sp_10_L (16).tif,Cubiceps baxteri,Cubiceps baxteri,0.902416241102054,0.8511618052701398,0.7975679050376006,0.7411411242510093,0.8979591836734694,0.5020062203649966,0.0
Cubiceps baxteri_Sp_10_L (17).tif,Cubiceps baxteri,Cubiceps baxteri,0.902416241102054,0.8511618052701398,0.7975679050376006,0.7411411242510093,0.8979591836734694,0.5020062203649966,0.0
Cubiceps baxteri_Sp_10_L (18).tif,Cubiceps baxteri,Cubiceps baxteri,0.902416241102054,0.8511618052701398,0.7975679050376006,0.7411411242510093,0.8979591836734694,0.5020062203649966,0.0
Cubiceps baxteri_Sp_10_L (19).tif,Cubiceps baxteri,Cubiceps baxteri,0.902416241102054,0.8511618052701398,0.7975679050376006,0.7411411242510093,0.8979591836734694,0.5020062203649966,0.0
Cubiceps baxteri_Sp_10_L (2).tif,Cubiceps baxteri,Cubiceps baxteri,0.902416241102054,0.8511618052701398,0.7975679050376006,0.7411411242510093,0.8979591836734694,0.5020062203649966,0.0
Cubiceps baxteri_Sp_10_L (20).tif,Cubiceps baxteri,Cubiceps baxteri,0.902416241102054,0.8511618052701398,0.7975679050376006,0.7411411242510093,0.8979591836734694,0.5020062203649966,0.0
Cubiceps baxteri_Sp_10_L (21).tif,Cubiceps baxteri,Cubiceps baxteri,0.902416241102054,0.8511618052701398,0.7975679050376006,0.7411411242510093,0.8979591836734694,0.5020062203649966,0.0
Cubiceps baxteri_Sp_10_L (22).tif,Cubiceps baxteri,Cubiceps baxteri,0.902416241102054,0.8511618052701398,0.7975679050376006,0.7411411242510093,0.8979591836734694,0.5020062203649966,0.0
Cubiceps baxteri_Sp_10_L (23).tif,Cubiceps baxteri,Cubiceps baxteri,0.902416241102054,0.8511618052701398,0.7975679050376006,0.7411411242510093,0.8979591836734694,0.5020062203649966,0.0
Cubiceps baxteri_Sp_10_L (24).tif,Cubiceps baxteri,Cubiceps baxteri,0.8735442362184871,0.8147578673023326,0.7528809755303735,0.6917993516367711,0.8749999999999999,0.4673865224328524,0.0
Cubiceps baxteri_Sp_10_L (25).tif,Cubiceps baxteri,Cubiceps baxteri,0.902416241102054,0.8511618052701398,0.7975679050376006,0.7411411242510093,0.8979591836734694,0.5020062203649966,0.0
Cubiceps baxteri_Sp_10_L (26).tif,Cubiceps baxteri,Cubiceps baxteri,0.902416241102054,0.8436624361325219,0.7819385998003997,0.7211487197402165,0.8979591836734694,0.4816728759089647,0.0
Cubiceps baxteri_Sp_10_L (27).tif,Cubiceps baxteri,Cubiceps baxteri,0.902416241102054,0.8436624361325219,0.7819385998003997,0.7211487197402165,0.8979591836734694,0.4816728759089647,0.0
Cubiceps baxteri_Sp_10_L (28).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (29).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (3).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (30).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (31).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (32).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (33).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (34).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (35).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (36).tif,Cubiceps baxteri,Cubiceps baxteri,0.9305555555555556,0.8567142530763102,0.7898729977734121,0.7310897175122629,0.88,0.5057340138394543,0.0
Cubiceps baxteri_Sp_10_L (4).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (5).tif,Cubiceps baxteri,Cubiceps baxteri,0.8735442362184871,0.8147578673023326,0.7528809755303735,0.6917993516367711,0.8749999999999999,0.4673865224328524,0.0
Cubiceps baxteri_Sp_10_L (6).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (7).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (8).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (9).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_R (1).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (10).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (11).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (12).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (13).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (14).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (15).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (16).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (17).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (18).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (19).tif,Cubiceps baxteri,Cubiceps baxteri,0.9301828946744249,0.8641573935725657,0.8056655947653227,0.7512900409361728,0.8979591836734694,0.5256651014419805,0.0
Cubiceps baxteri_Sp_10_R (2).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (20).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (21).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (22).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (23).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (24).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (25).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (26).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (27).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (28).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (29).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (3).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (30).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (31).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (32).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (33).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (34).tif,Cubiceps baxteri,Cubiceps baxteri,0.8874100177457646,0.8135595170916228,0.7465293534572346,0.6874174855480838,0.8541666666666666,0.47883501544670853,0.0
Cubiceps baxteri_Sp_10_R (35).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (36).tif,Cubiceps baxteri,Cubiceps baxteri,0.8874100177457646,0.8135595170916228,0.7465293534572346,0.6874174855480838,0.8541666666666666,0.47883501544670853,0.0
Cubiceps baxteri_Sp_10_R (37).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (4).tif,Cubiceps baxteri,Cubiceps baxteri,0.9301828946744249,0.8641573935725657,0.8056655947653227,0.7512900409361728,0.8979591836734694,0.5256651014419805,0.0
Cubiceps baxteri_Sp_10_R (5).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (6).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (7).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (8).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (9).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_L (1).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (10).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (11).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (12).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (13).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (14).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (15).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (16).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (17).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (18).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (19).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (2).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (20).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (21).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (22).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (23).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (24).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (25).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (26).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (27).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (28).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (29).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (3).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (30).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (4).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (5).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (6).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (7).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (8).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (9).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_R (1).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (10).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (11).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (12).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (13).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (14).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (15).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (16).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (17).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (18).tif,Cubiceps baxteri,Brachypterois serrulata,0.8767123287671232,0.7402332101976052,0.6273976971117458,0.5449638348389816,0.74,0.43069966844199736,0.0
Cubiceps baxteri_Sp_9_R (19).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (2).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (20).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (21).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (22).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (23).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (24).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (25).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (26).tif,Cubiceps baxteri,Cubiceps baxteri,0.9301828946744249,0.8641573935725657,0.8056655947653227,0.7512900409361728,0.8979591836734694,0.5256651014419805,0.0
Cubiceps baxteri_Sp_9_R (27).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (28).tif,Cubiceps baxteri,Cubiceps baxteri,0.9301828946744249,0.8641573935725657,0.8056655947653227,0.7512900409361728,0.8979591836734694,0.5256651014419805,0.0
Cubiceps baxteri_Sp_9_R (29).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (3).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (30).tif,Cubiceps baxteri,Cubiceps baxteri,0.9301828946744249,0.8641573935725657,0.8056655947653227,0.7512900409361728,0.8979591836734694,0.5256651014419805,0.0
Cubiceps baxteri_Sp_9_R (31).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (4).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (5).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (6).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (7).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (8).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (9).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Dactyloptena orientalis_Sp10_L (1).tif,Dactyloptena orientalis,Dactyloptena orientalis,0.8243243243243243,0.7438505142568383,0.6804677782466596,0.6277808992189413,0.7843137254901962,0.48662358301508196,0.0
Dactyloptena orientalis_Sp10_L (10).tif,Dactyloptena orientalis,Dactyloptena orientalis,0.8450704225352113,0.7370614339009093,0.6688272518513699,0.6172864261312627,0.7551020408163265,0.46063516546349187,0.0
Dactyloptena orientalis_Sp10_L (11).tif,Dactyloptena orientalis,Dactyloptena orientalis,0.8591549295774648,0.7595137701200763,0.6998452566068485,0.6571654465882864,0.7755102040816326,0.4775575580761348,0.0
Dactyloptena orientalis_Sp10_L (2).tif,Dactyloptena orientalis,Dactyloptena orientalis,0.757515775828638,0.6570395144173686,0.5785911683003683,0.5165873291701693,0.6881720430107526,0.4187717469339772,0.0
Dactyloptena orientalis_Sp10_L (3).tif,Dactyloptena orientalis,Dactyloptena orientalis,0.757515775828638,0.6570395144173686,0.5785911683003683,0.5165873291701693,0.6881720430107526,0.4187717469339772,0.0
