Image,actual_label,predicted_label,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-L,METEOR,CIDEr
ChM C 2.0X DORSAL2.tif,Choridactylus multibarbus,Dactyloptena tiltoni,0.8200213535672712,0.7136010124629095,0.6306240800371433,0.5704886472330248,0.6966292134831461,0.4367839857541573,0.0
Coryphaenoides sp_Sp10_L (10).tif,Coryphaenoides sp,Coryphaenoides sp,0.8709677419354839,0.8104291124938553,0.7529760126356755,0.6936818757634521,0.85,0.5195275909566228,0.0
Coryphaenoides sp_Sp10_L (11).tif,Coryphaenoides sp,Coryphaenoides sp,0.8998721782743524,0.8467298743913382,0.7974055996733095,0.7471180593582126,0.9090909090909091,0.5330318459714375,0.0
Coryphaenoides sp_Sp10_L (12).tif,Coryphaenoides sp,Coryphaenoides sp,0.8998721782743524,0.8467298743913382,0.7974055996733095,0.7471180593582126,0.9090909090909091,0.5330318459714375,0.0
Coryphaenoides sp_Sp10_L (13).tif,Coryphaenoides sp,Coryphaenoides sp,0.8870967741935484,0.8354898941937248,0.7876382781942537,0.73893754414576,0.875,0.5394286898953891,0.0
Coryphaenoides sp_Sp10_L (14).tif,Coryphaenoides sp,Coryphaenoides sp,0.8870967741935484,0.8354898941937248,0.7876382781942537,0.73893754414576,0.9,0.5435192010904905,0.0
Coryphaenoides sp_Sp10_L (15).tif,Coryphaenoides sp,Coryphaenoides sp,0.8870967741935484,0.8354898941937248,0.7876382781942537,0.73893754414576,0.875,0.5394286898953891,0.0
Coryphaenoides sp_Sp10_L (16).tif,Coryphaenoides sp,Uranoscopus sp,0.8709677419354839,0.8104291124938553,0.7593574695461153,0.7087473177757737,0.85,0.5251690510960889,0.0
Coryphaenoides sp_Sp10_L (17).tif,Coryphaenoides sp,Coryphaenoides sp,0.8998721782743524,0.8467298743913382,0.7974055996733095,0.7471180593582126,0.9090909090909091,0.5330318459714375,0.0
Coryphaenoides sp_Sp10_L (18).tif,Coryphaenoides sp,Psenopsis sp,0.7083333333333334,0.5992953608843179,0.5109586000194797,0.4257839068360083,0.6966292134831462,0.44095275275517426,0.0
Coryphaenoides sp_Sp10_L (19).tif,Coryphaenoides sp,Coryphaenoides sp,0.9016393442622951,0.8668137748205085,0.8306231611848125,0.7928865066441964,0.9,0.5491169636132355,0.0
Coryphaenoides sp_Sp10_L (20).tif,Coryphaenoides sp,Coryphaenoides sp,0.8571428571428571,0.8060828650042476,0.7524826861413118,0.6904338346072812,0.8292682926829269,0.5100643021837369,0.0
Coryphaenoides sp_Sp10_L (21).tif,Coryphaenoides sp,Coryphaenoides sp,0.8870967741935484,0.8354898941937248,0.7876382781942537,0.73893754414576,0.875,0.5394286898953891,0.0
Coryphaenoides sp_Sp10_L (22).tif,Coryphaenoides sp,Coryphaenoides sp,0.8870967741935484,0.8354898941937248,0.7876382781942537,0.73893754414576,0.875,0.5394286898953891,0.0
Coryphaenoides sp_Sp10_L (23).tif,Coryphaenoides sp,Coryphaenoides sp,0.8870967741935484,0.8354898941937248,0.7876382781942537,0.73893754414576,0.875,0.5394286898953891,0.0
Coryphaenoides sp_Sp10_L (24).tif,Coryphaenoides sp,Coryphaenoides sp,0.8870967741935484,0.8354898941937248,0.7876382781942537,0.73893754414576,0.875,0.5394286898953891,0.0
Coryphaenoides sp_Sp10_L (25).tif,Coryphaenoides sp,Coryphaenoides sp,0.8870967741935484,0.8354898941937248,0.7876382781942537,0.73893754414576,0.875,0.5394286898953891,0.0
Coryphaenoides sp_Sp10_L (26).tif,Coryphaenoides sp,Coryphaenoides sp,0.8870967741935484,0.8354898941937248,0.7876382781942537,0.73893754414576,0.875,0.5394286898953891,0.0
Coryphaenoides sp_Sp10_L (27).tif,Coryphaenoides sp,Coryphaenoides sp,0.8870967741935484,0.8354898941937248,0.7876382781942537,0.73893754414576,0.875,0.5394286898953891,0.0
Coryphaenoides sp_Sp10_L (28).tif,Coryphaenoides sp,Coryphaenoides sp,0.8852459016393442,0.841544247981932,0.7958851414724187,0.7479222003390763,0.875,0.523793741158901,0.0
Coryphaenoides sp_Sp10_L (29).tif,Coryphaenoides sp,Uranoscopus sp,0.859375,0.7834789631600109,0.7281863478485883,0.6760486121280345,0.8292682926829269,0.49769329801769463,0.0
Coryphaenoides sp_Sp10_L (6).tif,Coryphaenoides sp,Coryphaenoides sp,0.9166666666666666,0.8725247475162229,0.8327731802830998,0.7928526561051608,0.8974358974358975,0.5539102745485127,0.0
Coryphaenoides sp_Sp10_L (7).tif,Coryphaenoides sp,Coryphaenoides sp,0.8870967741935484,0.8354898941937248,0.7876382781942537,0.73893754414576,0.9,0.5435192010904905,0.0
Coryphaenoides sp_Sp10_L (8).tif,Coryphaenoides sp,Coryphaenoides sp,0.8870967741935484,0.8354898941937248,0.7876382781942537,0.73893754414576,0.9,0.5435192010904905,0.0
Coryphaenoides sp_Sp10_L (9).tif,Coryphaenoides sp,Coryphaenoides sp,0.8870967741935484,0.8354898941937248,0.7876382781942537,0.73893754414576,0.9,0.5435192010904905,0.0
Cubiceps baxteri_Sp_10_L (1).tif,Cubiceps baxteri,Cubiceps baxteri,0.9305555555555556,0.8567142530763102,0.7898729977734121,0.7310897175122629,0.88,0.5057340138394543,0.0
Cubiceps baxteri_Sp_10_L (10).tif,Cubiceps baxteri,Dactyloptena orientalis,0.8471389739636214,0.7568163714241263,0.6715406117500391,0.5973753209419115,0.7878787878787878,0.43215293543591604,0.0
Cubiceps baxteri_Sp_10_L (11).tif,Cubiceps baxteri,Brachypterois serrulata,0.8024218415813821,0.6880637520659155,0.593816946356271,0.5195014743592835,0.7311827956989247,0.40876006743716853,0.0
Cubiceps baxteri_Sp_10_L (12).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (13).tif,Cubiceps baxteri,Cubiceps baxteri,0.9305555555555556,0.8567142530763102,0.7898729977734121,0.7310897175122629,0.88,0.5057340138394543,0.0
Cubiceps baxteri_Sp_10_L (14).tif,Cubiceps baxteri,Cubiceps baxteri,0.9305555555555556,0.8567142530763102,0.7898729977734121,0.7310897175122629,0.88,0.5057340138394543,0.0
Cubiceps baxteri_Sp_10_L (15).tif,Cubiceps baxteri,Brachypterois serrulata,0.8180811101093768,0.6953637697746452,0.5917681237626895,0.5182645022278494,0.7157894736842104,0.40392881545291076,0.0
Cubiceps baxteri_Sp_10_L (16).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (17).tif,Cubiceps baxteri,Dactyloptena orientalis,0.773578686058885,0.6751524040543527,0.5985066094143499,0.5380866137149486,0.7446808510638298,0.3883278112929366,0.0
Cubiceps baxteri_Sp_10_L (18).tif,Cubiceps baxteri,Cubiceps baxteri,0.9305555555555556,0.8567142530763102,0.7898729977734121,0.7310897175122629,0.88,0.5057340138394543,0.0
Cubiceps baxteri_Sp_10_L (19).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (2).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (20).tif,Cubiceps baxteri,Dactyloptena orientalis,0.8611111111111112,0.7787273434459329,0.7023888357835278,0.6281470879811104,0.8000000000000002,0.44191996729048055,0.0
Cubiceps baxteri_Sp_10_L (21).tif,Cubiceps baxteri,Dactyloptena orientalis,0.8191162803849413,0.7205270397814272,0.6318597906100385,0.5499582704271103,0.7551020408163266,0.4246134731109137,0.0
Cubiceps baxteri_Sp_10_L (22).tif,Cubiceps baxteri,Cubiceps baxteri,0.9305555555555556,0.8567142530763102,0.7898729977734121,0.7310897175122629,0.88,0.5057340138394543,0.0
Cubiceps baxteri_Sp_10_L (23).tif,Cubiceps baxteri,Dactyloptena orientalis,0.8180811101093768,0.7117275090843114,0.6140856340631461,0.5383214469743454,0.7499999999999999,0.41663444371356606,0.0
Cubiceps baxteri_Sp_10_L (24).tif,Cubiceps baxteri,Cubiceps baxteri,0.9305555555555556,0.8567142530763102,0.7898729977734121,0.7310897175122629,0.88,0.5057340138394543,0.0
Cubiceps baxteri_Sp_10_L (25).tif,Cubiceps baxteri,Cubiceps baxteri,0.9305555555555556,0.8567142530763102,0.7898729977734121,0.7310897175122629,0.88,0.5057340138394543,0.0
Cubiceps baxteri_Sp_10_L (26).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (27).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (28).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (29).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (3).tif,Cubiceps baxteri,Cubiceps baxteri,0.9305555555555556,0.8567142530763102,0.7898729977734121,0.7310897175122629,0.88,0.5057340138394543,0.0
Cubiceps baxteri_Sp_10_L (30).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (31).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (32).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (33).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (34).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (35).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (36).tif,Cubiceps baxteri,Cubiceps baxteri,0.8885329143158686,0.8296393691608939,0.767726273443881,0.7066915487046552,0.8775510204081632,0.47025498763392765,0.0
Cubiceps baxteri_Sp_10_L (4).tif,Cubiceps baxteri,Dactyloptena orientalis,0.8472222222222222,0.7568156664945852,0.6774677010445347,0.601248038776615,0.78,0.43093216443185983,0.0
Cubiceps baxteri_Sp_10_L (5).tif,Cubiceps baxteri,Cubiceps baxteri,0.9305555555555556,0.8567142530763102,0.7898729977734121,0.7310897175122629,0.88,0.5057340138394543,0.0
Cubiceps baxteri_Sp_10_L (6).tif,Cubiceps baxteri,Cubiceps baxteri,0.9315068493150684,0.8662450678092228,0.8084709171179246,0.7591663686707195,0.88,0.5267572056336685,0.0
Cubiceps baxteri_Sp_10_L (7).tif,Cubiceps baxteri,Dactyloptena orientalis,0.8193639256369453,0.7206713291799794,0.6319205769127705,0.5499528297809713,0.7474747474747474,0.4176861696998067,0.0
Cubiceps baxteri_Sp_10_L (8).tif,Cubiceps baxteri,Dactyloptena orientalis,0.8472222222222222,0.7568156664945852,0.6774677010445347,0.601248038776615,0.78,0.43093216443185983,0.0
Cubiceps baxteri_Sp_10_L (9).tif,Cubiceps baxteri,Cubiceps baxteri,0.9305555555555556,0.8567142530763102,0.7898729977734121,0.7310897175122629,0.88,0.5057340138394543,0.0
Cubiceps baxteri_Sp_10_R (1).tif,Cubiceps baxteri,Cubiceps baxteri,0.9304641189436497,0.8718793265627003,0.8213072829250946,0.7754002734022518,0.8775510204081632,0.5442835188021209,0.0
Cubiceps baxteri_Sp_10_R (10).tif,Cubiceps baxteri,Brachypterois serrulata,0.8024218415813821,0.6714814658343684,0.5713930088102945,0.48222888896482724,0.7234042553191491,0.39142720619125476,0.0
Cubiceps baxteri_Sp_10_R (11).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (12).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (13).tif,Cubiceps baxteri,Cubiceps baxteri,0.9304641189436497,0.8718793265627003,0.8213072829250946,0.7754002734022518,0.8775510204081632,0.5442835188021209,0.0
Cubiceps baxteri_Sp_10_R (14).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (15).tif,Cubiceps baxteri,Cubiceps baxteri,0.9304641189436497,0.8718793265627003,0.8213072829250946,0.7754002734022518,0.8775510204081632,0.5442835188021209,0.0
Cubiceps baxteri_Sp_10_R (16).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (17).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (18).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (19).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (2).tif,Cubiceps baxteri,Brachypterois serrulata,0.8468829339573122,0.7244514343156727,0.6278728762701559,0.547353613706002,0.7216494845360825,0.41427758574147394,0.0
Cubiceps baxteri_Sp_10_R (20).tif,Cubiceps baxteri,Cubiceps baxteri,0.9304641189436497,0.8718793265627003,0.8213072829250946,0.7754002734022518,0.8775510204081632,0.5442835188021209,0.0
Cubiceps baxteri_Sp_10_R (21).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (22).tif,Cubiceps baxteri,Cubiceps baxteri,0.9304641189436497,0.8718793265627003,0.8213072829250946,0.7754002734022518,0.8775510204081632,0.5442835188021209,0.0
Cubiceps baxteri_Sp_10_R (23).tif,Cubiceps baxteri,Dactyloptena orientalis,0.8311251258481349,0.7171046825230007,0.6357747212679291,0.5733627033189146,0.7708333333333333,0.43205045175701284,0.0
Cubiceps baxteri_Sp_10_R (24).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (25).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (26).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (27).tif,Cubiceps baxteri,Cubiceps baxteri,0.9304641189436497,0.8718793265627003,0.8213072829250946,0.7754002734022518,0.8775510204081632,0.5442835188021209,0.0
Cubiceps baxteri_Sp_10_R (28).tif,Cubiceps baxteri,Cubiceps baxteri,0.9304641189436497,0.8718793265627003,0.8213072829250946,0.7754002734022518,0.8775510204081632,0.5442835188021209,0.0
Cubiceps baxteri_Sp_10_R (29).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (3).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (30).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (31).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (32).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (33).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (34).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (35).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (36).tif,Cubiceps baxteri,Cubiceps baxteri,0.9012757992730422,0.8275894892532814,0.7607651192999516,0.7018896212224232,0.8749999999999999,0.49031425187584216,0.0
Cubiceps baxteri_Sp_10_R (37).tif,Cubiceps baxteri,Grammoplites suppositus,0.84,0.7147102985201842,0.6196389542801151,0.541395008193511,0.7524752475247525,0.42256580813907263,0.0
Cubiceps baxteri_Sp_10_R (4).tif,Cubiceps baxteri,Cubiceps baxteri,0.9301828946744249,0.8641573935725657,0.8056655947653227,0.7512900409361728,0.8979591836734694,0.5256651014419805,0.0
Cubiceps baxteri_Sp_10_R (5).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (6).tif,Cubiceps baxteri,Cubiceps baxteri,0.9304641189436497,0.8718793265627003,0.8213072829250946,0.7754002734022518,0.8775510204081632,0.5442835188021209,0.0
Cubiceps baxteri_Sp_10_R (7).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_10_R (8).tif,Cubiceps baxteri,Cubiceps baxteri,0.9304641189436497,0.8718793265627003,0.8213072829250946,0.7754002734022518,0.8775510204081632,0.5442835188021209,0.0
Cubiceps baxteri_Sp_10_R (9).tif,Cubiceps baxteri,Cubiceps baxteri,0.9304641189436497,0.8718793265627003,0.8213072829250946,0.7754002734022518,0.8775510204081632,0.5442835188021209,0.0
Cubiceps baxteri_Sp_9_L (1).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (10).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (11).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (12).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (13).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (14).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (15).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (16).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (17).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (18).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_L (19).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (2).tif,Cubiceps baxteri,Setarches guentheri,0.7903495470548216,0.6327761274240467,0.5298191077433009,0.4439139738191428,0.6597938144329897,0.3648477050321225,0.0
Cubiceps baxteri_Sp_9_L (20).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (21).tif,Cubiceps baxteri,Cubiceps baxteri,0.8603204176846321,0.8012580560400534,0.7446177537653129,0.6951997636236944,0.8333333333333333,0.48567473204345984,0.0
Cubiceps baxteri_Sp_9_L (22).tif,Cubiceps baxteri,Cubiceps baxteri,0.9301828946744249,0.8565435236276548,0.7898776055293408,0.7312469108765463,0.8979591836734694,0.5045987563856249,0.0
Cubiceps baxteri_Sp_9_L (23).tif,Cubiceps baxteri,Cubiceps baxteri,0.9301828946744249,0.8565435236276548,0.7898776055293408,0.7312469108765463,0.8979591836734694,0.5045987563856249,0.0
Cubiceps baxteri_Sp_9_L (24).tif,Cubiceps baxteri,Cubiceps baxteri,0.9443516431069877,0.8783617899923604,0.8199429826011138,0.770095303902858,0.9090909090909091,0.5195985117275207,0.0
Cubiceps baxteri_Sp_9_L (25).tif,Cubiceps baxteri,Cubiceps baxteri,0.9443516431069877,0.8783617899923604,0.8199429826011138,0.770095303902858,0.9090909090909091,0.5195985117275207,0.0
Cubiceps baxteri_Sp_9_L (26).tif,Cubiceps baxteri,Cubiceps baxteri,0.9443516431069877,0.8783617899923604,0.8199429826011138,0.770095303902858,0.9090909090909091,0.5195985117275207,0.0
Cubiceps baxteri_Sp_9_L (27).tif,Cubiceps baxteri,Cubiceps baxteri,0.9443516431069877,0.8783617899923604,0.8199429826011138,0.770095303902858,0.9090909090909091,0.5195985117275207,0.0
Cubiceps baxteri_Sp_9_L (28).tif,Cubiceps baxteri,Cubiceps baxteri,0.9443516431069877,0.8783617899923604,0.8199429826011138,0.770095303902858,0.9090909090909091,0.5195985117275207,0.0
Cubiceps baxteri_Sp_9_L (29).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (3).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (30).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (4).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (5).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (6).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (7).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (8).tif,Cubiceps baxteri,Cubiceps baxteri,0.9452054794520548,0.8800814615678675,0.8224683434202552,0.7733356153857669,0.9108910891089109,0.5448264408691186,0.0
Cubiceps baxteri_Sp_9_L (9).tif,Cubiceps baxteri,Cubiceps baxteri,0.9459459459459459,0.8890714157078745,0.8400623473524358,0.7997754566671113,0.9108910891089109,0.5699971065870347,0.0
Cubiceps baxteri_Sp_9_R (1).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (10).tif,Cubiceps baxteri,Brachypterois serrulata,0.8611111111111112,0.7387656244624029,0.6547456267096994,0.5860594612391176,0.7474747474747474,0.4316008038059942,0.0
Cubiceps baxteri_Sp_9_R (11).tif,Cubiceps baxteri,Brachypterois serrulata,0.8666666666666667,0.7259662712736915,0.6199280998910388,0.536300089973549,0.7326732673267328,0.4399862108131195,0.0
Cubiceps baxteri_Sp_9_R (12).tif,Cubiceps baxteri,Brachypterois serrulata,0.8611111111111112,0.7387656244624029,0.6547456267096994,0.5860594612391176,0.7474747474747474,0.4316008038059942,0.0
Cubiceps baxteri_Sp_9_R (13).tif,Cubiceps baxteri,Brachypterois serrulata,0.8611111111111112,0.7387656244624029,0.6547456267096994,0.5860594612391176,0.7474747474747474,0.4316008038059942,0.0
Cubiceps baxteri_Sp_9_R (14).tif,Cubiceps baxteri,Brachypterois serrulata,0.8611111111111112,0.7387656244624029,0.6547456267096994,0.5860594612391176,0.7474747474747474,0.4316008038059942,0.0
Cubiceps baxteri_Sp_9_R (15).tif,Cubiceps baxteri,Cubiceps baxteri,0.9162995678882394,0.8501273769293459,0.791463039162694,0.7368823237700336,0.8775510204081632,0.5138215931838668,0.0
Cubiceps baxteri_Sp_9_R (16).tif,Cubiceps baxteri,Brachypterois serrulata,0.8461538461538461,0.7186678763403276,0.6311726898087235,0.5631526695669058,0.7500000000000001,0.4556126420709001,0.0
