Image,actual_label,predicted_label,generated_caption,Description
L_G_Series001--Z18_90.tif,Grouper,Brachypterois serrulata,"Type: Sagittal. Side: Right otolith. Shape: oval, sinuate to lobed dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura short with acute, shallow notch. Posterior region: round to blunt.
Class detected:Brachypterois serrulata","Type: Sagittal, Side: Left otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: Round to Oblique"
L_G_Series001--Z19.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum pointed, excisura narrow with shallow, acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: Round to Oblique"
L_G_Series001--Z19_90.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, sinuate to lobed dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura wide with shallow, acute notch. Posterior region: blunt to flattened.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: Round to Oblique"
R_G_Image001.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with deep acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Image002.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with deep acute notch. Posterior region: irregular.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Image003.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with deep acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Image004.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with deep acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Multi Focus Image - 1.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with shallow, acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Multi Focus Image - 10.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with deep acute notch. Posterior region: irregular.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Series001--Z00.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with deep acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Series001--Z01.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with deep acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Series001--Z02.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow and acute shallow notch. Posterior region: blunt to round.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Series001--Z03.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum round and antirostrum blunt, excisura narrow with shallow, acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Series001--Z04.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with deep acute notch. Posterior region: irregular.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Series001--Z15_90.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with deep acute notch. Posterior region: irregular.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Series001--Z16_90.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with shallow, acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Series001--Z17_90.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with deep acute notch. Posterior region: irregular.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Series001--Z18_90.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with deep acute notch. Posterior region: irregular.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
R_G_Series001--Z19_90.tif,Grouper,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with deep acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled"
L_LM_sp1Image001.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, sinuate to dentate dorsal and sinuate to dentate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with shallow, acute notch. Posterior region: round to irregular.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique."
L_LM_sp1Image002.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, sinuate to lobed dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura wide with shallow, acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique."
L_LM_sp1Image003.tif,Lutjanus malabaricus,Brachypterois serrulata,"Type: Sagittal. Side: Right otolith. Shape: oval, sinuate to lobed dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura wide and acute shallow notch. Posterior region: blunt to round.
Class detected:Brachypterois serrulata","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique."
L_LM_sp1Image004.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with deep acute notch. Posterior region: irregular.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique."
L_LM_sp1Image005.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, sinuate to lobed dorsal and serrate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura shallow with shallow, acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique."
L_LM_sp1Image006.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, no excisura and no notch. Posterior region: blunt to round.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique."
L_LM_sp1Image007.tif,Lutjanus malabaricus,Brachypterois serrulata,"Type: Sagittal. Side: Right otolith. Shape: oval, sinuate to lobed dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura wide and acute shallow notch. Posterior region: round to blunt.
Class detected:Brachypterois serrulata","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique."
L_LM_sp1Image008.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, no excisura and no notch. Posterior region: round.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique."
L_LM_sp1Image009.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum pointed, excisura narrow with shallow, acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique."
L_LM_sp1Image010.tif,Lutjanus malabaricus,Brachypterois serrulata,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled to blunt, rostrum blunt and antirostrum poorly defined, notch absent. Posterior region: angled.
Class detected:Brachypterois serrulata","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique."
L_LM_sp1Image011.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, no excisura and no notch. Posterior region: round.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique."
L_LM_sp2_Image001.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked to round, rostrum blunt and antirostrum blunt to poorly defined, excisura narrow with shallow, acute notch. Posterior region: peaked.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, acute notch. Posterior region: Round to oblique."
R_LM_sp2_Image001.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, sinuate to lobed dorsal and serrate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura wide with shallow, acute notch. Posterior region: blunt to round.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, wide notch. Posterior region: Round to oblique."
R_LM_sp2_Image002.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura narrow with deep acute notch. Posterior region: irregular.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, wide notch. Posterior region: Round to oblique."
R_LM_sp2_Image003.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, sinuate to lobed dorsal and serrate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura wide with shallow, acute notch. Posterior region: blunt to flattened.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, wide notch. Posterior region: Round to oblique."
R_LM_sp2_Image004.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, sinuate to lobed dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura wide with shallow, acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, wide notch. Posterior region: Round to oblique."
R_LM_sp2_Image005.tif,Lutjanus malabaricus,Brachypterois serrulata,"Type: Sagittal. Side: Right otolith. Shape: oval, sinuate to lobed dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura wide and acute shallow notch. Posterior region: blunt to round.
Class detected:Brachypterois serrulata","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, wide notch. Posterior region: Round to oblique."
R_LM_sp2_Image006.tif,Lutjanus malabaricus,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, sinuate to lobed dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura wide with shallow, acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: elliptic, sinuate dorsal margin and sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, markedly curved. Anterior region: double peaked to peaked, rostrum blunt, antirostrum short, pointed, excisura wide with a very shallow, wide notch. Posterior region: Round to oblique."
